mtime,seat_L1,seat_L2,seat_L3,seat_L4,L1,L2,L3,L4,L5,L6,L7,L8,legrest_angle,recline_angle,legrest_voltage,legrest_ext_voltage
2021-03-03-16-01-38-123,658,761,1087,160,0,443,285,0,0,0,0,0,1576,2664,40,40
2021-03-03-16-01-38-154,658,761,1087,160,0,443,285,0,0,0,0,0,1575,2662,46,48
2021-03-03-16-01-38-170,658,761,1087,160,0,443,285,0,0,0,0,0,1578,2665,50,50
2021-03-03-16-01-38-201,658,761,1087,160,0,443,285,0,0,0,0,0,1577,2664,46,48
2021-03-03-16-01-38-232,658,761,1087,160,0,443,285,0,0,0,0,0,1576,2662,43,42
2021-03-03-16-01-38-248,658,761,1087,160,0,443,285,0,0,0,0,0,1577,2663,39,38
2021-03-03-16-01-38-279,640,793,1085,155,0,444,283,0,0,0,0,0,1578,2666,43,42
2021-03-03-16-01-38-310,640,793,1085,155,0,444,283,0,0,0,0,0,1580,2665,43,46
2021-03-03-16-01-38-326,640,793,1085,155,0,444,283,0,0,0,0,0,1579,2665,47,48
2021-03-03-16-01-38-357,640,793,1085,155,0,444,283,0,0,0,0,0,1581,2667,43,42
2021-03-03-16-01-38-373,640,793,1085,155,0,444,283,0,0,0,0,0,1577,2663,47,48
2021-03-03-16-01-38-404,640,793,1085,155,0,444,283,0,0,0,0,0,1579,2667,43,44
2021-03-03-16-01-38-435,617,806,1080,173,0,443,276,0,0,0,0,0,1578,2664,53,54
2021-03-03-16-01-38-466,617,806,1080,173,0,443,276,0,0,0,0,0,1579,2666,48,48
2021-03-03-16-01-38-482,617,806,1080,173,0,443,276,0,0,0,0,0,1579,2665,42,40
2021-03-03-16-01-38-513,617,806,1080,173,0,443,276,0,0,0,0,0,1578,2665,48,48
2021-03-03-16-01-38-529,617,806,1080,173,0,443,276,0,0,0,0,0,1578,2663,43,44
2021-03-03-16-01-38-560,617,806,1080,173,0,443,276,0,0,0,0,0,1582,2668,47,48
2021-03-03-16-01-38-591,645,781,1072,168,0,440,281,0,0,0,0,0,1576,2661,43,44
2021-03-03-16-01-38-623,645,781,1072,168,0,440,281,0,0,0,0,0,1579,2666,35,34
2021-03-03-16-01-38-638,645,781,1072,168,0,440,281,0,0,0,0,0,1578,2665,42,42
2021-03-03-16-01-38-669,645,781,1072,168,0,440,281,0,0,0,0,0,1577,2663,37,36
2021-03-03-16-01-38-685,645,781,1072,168,0,440,281,0,0,0,0,0,1580,2667,40,40
2021-03-03-16-01-38-716,645,781,1072,168,0,440,281,0,0,0,0,0,1581,2667,43,44
2021-03-03-16-01-38-732,645,781,1072,168,0,440,281,0,0,0,0,0,1577,2663,40,40
2021-03-03-16-01-38-763,638,775,1070,171,0,440,267,0,0,0,0,0,1576,2663,43,44
2021-03-03-16-01-38-794,638,775,1070,171,0,440,267,0,0,0,0,0,1579,2666,34,34
2021-03-03-16-01-38-810,638,775,1070,171,0,440,267,0,0,0,0,0,1577,2663,42,42
2021-03-03-16-01-38-841,638,775,1070,171,0,440,267,0,0,0,0,0,1579,2666,41,42
2021-03-03-16-01-38-872,638,775,1070,171,0,440,267,0,0,0,0,0,1579,2666,39,40
2021-03-03-16-01-38-888,638,775,1070,171,0,440,267,0,0,0,0,0,1579,2665,35,38
2021-03-03-16-01-38-919,63,771,1070,173,0,438,270,0,0,0,0,0,1577,2665,35,36
2021-03-03-16-01-38-951,63,771,1070,173,0,438,270,0,0,0,0,0,1577,2662,33,32
2021-03-03-16-01-38-966,63,771,1070,173,0,438,270,0,0,0,0,0,1582,2667,27,26
2021-03-03-16-01-38-998,63,771,1070,173,0,438,270,0,0,0,0,0,1579,2664,34,34
2021-03-03-16-01-39-029,63,771,1070,173,0,438,270,0,0,0,0,0,1576,2662,30,28
2021-03-03-16-01-39-044,63,771,1070,173,0,438,270,0,0,0,0,0,1580,2665,35,34
2021-03-03-16-01-39-076,6,768,1065,174,0,439,268,0,0,0,0,0,1579,2664,32,32
2021-03-03-16-01-39-107,6,768,1065,174,0,439,268,0,0,0,0,0,1580,2665,35,34
2021-03-03-16-01-39-122,6,768,1065,174,0,439,268,0,0,0,0,0,1576,2663,32,32
2021-03-03-16-01-39-154,6,768,1065,174,0,439,268,0,0,0,0,0,1579,2664,35,34
2021-03-03-16-01-39-185,6,768,1065,174,0,439,268,0,0,0,0,0,1577,2661,34,34
2021-03-03-16-01-39-201,6,768,1065,174,0,439,268,0,0,0,0,0,1578,2665,22,24
2021-03-03-16-01-39-232,658,758,1065,176,0,440,265,0,0,0,0,0,1579,2665,32,32
2021-03-03-16-01-39-263,658,758,1065,176,0,440,265,0,0,0,0,0,1579,2667,19,20
2021-03-03-16-01-39-279,658,758,1065,176,0,440,265,0,0,0,0,0,1576,2661,26,26
2021-03-03-16-01-39-310,658,758,1065,176,0,440,265,0,0,0,0,0,1579,2668,18,18
2021-03-03-16-01-39-341,658,758,1065,176,0,440,265,0,0,0,0,0,1579,2666,19,20
2021-03-03-16-01-39-357,658,758,1065,176,0,440,265,0,0,0,0,0,1579,2665,19,20
2021-03-03-16-01-39-388,662,751,1062,178,0,439,263,0,0,0,0,0,1581,2667,19,18
2021-03-03-16-01-39-419,662,751,1062,178,0,439,263,0,0,0,0,0,1579,2666,18,18
2021-03-03-16-01-39-435,662,751,1062,178,0,439,263,0,0,0,0,0,1579,2663,16,16
2021-03-03-16-01-39-466,662,751,1062,178,0,439,263,0,0,0,0,0,1577,2663,22,20
2021-03-03-16-01-39-497,662,751,1062,178,0,439,263,0,0,0,0,0,1580,2666,25,26
2021-03-03-16-01-39-513,662,751,1062,178,0,439,263,0,0,0,0,0,1579,2667,14,16
2021-03-03-16-01-39-544,675,743,1061,180,0,438,260,0,0,0,0,0,1580,2665,24,24
2021-03-03-16-01-39-575,675,743,1061,180,0,438,260,0,0,0,0,0,1581,2666,9,8
2021-03-03-16-01-39-591,675,743,1061,180,0,438,260,0,0,0,0,0,1580,2667,13,16
2021-03-03-16-01-39-622,675,743,1061,180,0,438,260,0,0,0,0,0,1581,2665,15,12
2021-03-03-16-01-39-654,675,743,1061,180,0,438,260,0,0,0,0,0,1576,2661,17,18
2021-03-03-16-01-39-669,675,743,1061,180,0,438,260,0,0,0,0,0,1580,2664,16,16
2021-03-03-16-01-39-700,681,732,1058,182,0,438,261,0,0,0,0,0,1580,2663,10,10
2021-03-03-16-01-39-732,681,732,1058,182,0,438,261,0,0,0,0,0,1579,2663,19,18
2021-03-03-16-01-39-747,681,732,1058,182,0,438,261,0,0,0,0,0,1579,2663,19,20
2021-03-03-16-01-39-779,681,732,1058,182,0,438,261,0,0,0,0,0,1579,2664,18,18
2021-03-03-16-01-39-794,681,732,1058,182,0,438,261,0,0,0,0,0,1579,2663,19,20
2021-03-03-16-01-39-825,681,732,1058,182,0,438,261,0,0,0,0,0,1578,2663,19,20
2021-03-03-16-01-39-857,689,722,1056,187,0,439,262,0,0,0,0,0,1583,2667,16,24
2021-03-03-16-01-39-888,689,722,1056,187,0,439,262,0,0,0,0,0,1579,2661,22,20
2021-03-03-16-01-39-904,689,722,1056,187,0,439,262,0,0,0,0,0,1580,2663,14,14
2021-03-03-16-01-39-935,689,722,1056,187,0,439,262,0,0,0,0,0,1578,2661,24,24
2021-03-03-16-01-39-950,689,722,1056,187,0,439,262,0,0,0,0,0,1577,2661,24,24
2021-03-03-16-01-39-982,689,722,1056,187,0,439,262,0,0,0,0,0,1578,2661,17,16
2021-03-03-16-01-40-013,689,722,1056,187,0,439,262,0,0,0,0,0,1578,2661,26,24
2021-03-03-16-01-40-028,704,713,1050,193,0,437,263,0,0,0,0,0,1578,2661,16,16
2021-03-03-16-01-40-060,704,713,1050,193,0,437,263,0,0,0,0,0,1579,2674,30,40
2021-03-03-16-01-40-091,704,713,1050,193,0,437,263,0,0,0,0,0,1578,2662,22,24
2021-03-03-16-01-40-107,704,713,1050,193,0,437,263,0,0,0,0,0,1580,2664,16,16
2021-03-03-16-01-40-138,704,713,1050,193,0,437,263,0,0,0,0,0,1579,2665,21,20
2021-03-03-16-01-40-169,704,713,1050,193,0,437,263,0,0,0,0,0,1586,2661,25,20
2021-03-03-16-01-40-185,725,692,1044,195,0,438,264,0,0,0,0,0,1581,2665,19,20
2021-03-03-16-01-40-216,725,692,1044,195,0,438,264,0,0,0,0,0,1578,2663,19,20
2021-03-03-16-01-40-247,725,692,1044,195,0,438,264,0,0,0,0,0,1582,2667,22,22
2021-03-03-16-01-40-263,725,692,1044,195,0,438,264,0,0,0,0,0,1580,2665,21,20
2021-03-03-16-01-40-294,725,692,1044,195,0,438,264,0,0,0,0,0,1579,2664,27,28
2021-03-03-16-01-40-325,725,692,1044,195,0,438,264,0,0,0,0,0,1581,2666,34,32
2021-03-03-16-01-40-341,718,699,1048,191,0,438,262,0,0,0,0,0,1582,2667,24,24
2021-03-03-16-01-40-372,718,699,1048,191,0,438,262,0,0,0,0,0,1579,2666,32,34
2021-03-03-16-01-40-403,718,699,1048,191,0,438,262,0,0,0,0,0,1578,2663,35,34
2021-03-03-16-01-40-419,718,699,1048,191,0,438,262,0,0,0,0,0,1578,2661,27,26
2021-03-03-16-01-40-450,718,699,1048,191,0,438,262,0,0,0,0,0,1577,2662,33,32
2021-03-03-16-01-40-481,718,699,1048,191,0,438,262,0,0,0,0,0,1581,2666,33,34
2021-03-03-16-01-40-497,732,693,1044,192,0,439,261,0,0,0,0,0,1577,2660,38,36
2021-03-03-16-01-40-528,732,693,1044,192,0,439,261,0,0,0,0,0,1580,2664,34,32
2021-03-03-16-01-40-560,732,693,1044,192,0,439,261,0,0,0,0,0,1579,2664,41,40
2021-03-03-16-01-40-575,732,693,1044,192,0,439,261,0,0,0,0,0,1579,2665,41,40
2021-03-03-16-01-40-606,732,693,1044,192,0,439,261,0,0,0,0,0,1580,2665,41,40
2021-03-03-16-01-40-638,732,693,1044,192,0,439,261,0,0,0,0,0,1581,2666,27,28
2021-03-03-16-01-40-653,733,681,1042,202,0,438,263,0,0,0,0,0,1579,2664,27,26
2021-03-03-16-01-40-685,733,681,1042,202,0,438,263,0,0,0,0,0,1581,2665,38,40
2021-03-03-16-01-40-716,733,681,1042,202,0,438,263,0,0,0,0,0,1578,2663,32,32
2021-03-03-16-01-40-731,733,681,1042,202,0,438,263,0,0,0,0,0,1580,2667,35,40
2021-03-03-16-01-40-763,733,681,1042,202,0,438,263,0,0,0,0,0,1580,2665,42,42
2021-03-03-16-01-40-794,733,681,1042,202,0,438,263,0,0,0,0,0,1579,2663,42,42
2021-03-03-16-01-40-810,742,676,1041,205,0,438,264,0,0,0,0,0,1576,2662,39,40
2021-03-03-16-01-40-841,742,676,1041,205,0,438,264,0,0,0,0,0,1579,2665,33,34
2021-03-03-16-01-40-872,742,676,1041,205,0,438,264,0,0,0,0,0,1580,2665,34,34
2021-03-03-16-01-40-888,742,676,1041,205,0,438,264,0,0,0,0,0,1579,2663,33,32
2021-03-03-16-01-40-919,742,676,1041,205,0,438,264,0,0,0,0,0,1579,2663,40,42
2021-03-03-16-01-40-950,742,676,1041,205,0,438,264,0,0,0,0,0,1581,2665,43,42
2021-03-03-16-01-40-966,735,681,1040,205,0,437,264,0,0,0,0,0,1578,2663,41,42
2021-03-03-16-01-40-997,735,681,1040,205,0,437,264,0,0,0,0,0,1578,2662,43,42
2021-03-03-16-01-41-028,735,681,1040,205,0,437,264,0,0,0,0,0,1579,2663,42,42
2021-03-03-16-01-41-044,735,681,1040,205,0,437,264,0,0,0,0,0,1580,2665,32,30
2021-03-03-16-01-41-075,735,681,1040,205,0,437,264,0,0,0,0,0,1581,2666,45,44
2021-03-03-16-01-41-106,735,681,1040,205,0,437,264,0,0,0,0,0,1581,2667,32,32
2021-03-03-16-01-41-122,735,681,1040,205,0,437,264,0,0,0,0,0,1579,2664,38,40
2021-03-03-16-01-41-153,746,664,1040,206,0,437,262,0,0,0,0,0,1579,2663,35,36
2021-03-03-16-01-41-184,746,664,1040,206,0,437,262,0,0,0,0,0,1581,2665,33,34
2021-03-03-16-01-41-200,746,664,1040,206,0,437,262,0,0,0,0,0,1577,2663,37,40
2021-03-03-16-01-41-231,746,664,1040,206,0,437,262,0,0,0,0,0,1576,2662,43,42
2021-03-03-16-01-41-263,746,664,1040,206,0,437,262,0,0,0,0,0,1577,2664,43,44
2021-03-03-16-01-41-278,746,664,1040,206,0,437,262,0,0,0,0,0,1576,2663,47,48
2021-03-03-16-01-41-309,751,678,1031,199,0,438,267,0,0,0,0,0,1576,2661,45,44
2021-03-03-16-01-41-341,751,678,1031,199,0,438,267,0,0,0,0,0,1577,2663,43,46
2021-03-03-16-01-41-356,751,678,1031,199,0,438,267,0,0,0,0,0,1581,2667,40,40
2021-03-03-16-01-41-388,751,678,1031,199,0,438,267,0,0,0,0,0,1580,2666,38,40
2021-03-03-16-01-41-419,751,678,1031,199,0,438,267,0,0,0,0,0,1582,2666,41,40
2021-03-03-16-01-41-434,751,678,1031,199,0,438,267,0,0,0,0,0,1579,2665,35,36
2021-03-03-16-01-41-466,753,685,1027,200,0,440,267,0,0,0,0,0,1579,2664,39,40
2021-03-03-16-01-41-497,753,685,1027,200,0,440,267,0,0,0,0,0,1578,2662,48,48
2021-03-03-16-01-41-513,753,685,1027,200,0,440,267,0,0,0,0,0,1578,2663,35,36
2021-03-03-16-01-41-544,753,685,1027,200,0,440,267,0,0,0,0,0,1579,2663,35,36
2021-03-03-16-01-41-575,753,685,1027,200,0,440,267,0,0,0,0,0,1579,2662,35,36
2021-03-03-16-01-41-591,753,685,1027,200,0,440,267,0,0,0,0,0,1578,2663,43,44
2021-03-03-16-01-41-622,755,679,1027,199,0,438,261,0,0,0,0,0,1579,2662,32,32
2021-03-03-16-01-41-653,755,679,1027,199,0,438,261,0,0,0,0,0,1581,2664,37,38
2021-03-03-16-01-41-669,755,679,1027,199,0,438,261,0,0,0,0,0,1578,2662,43,42
2021-03-03-16-01-41-700,755,679,1027,199,0,438,261,0,0,0,0,0,1577,2663,37,40
2021-03-03-16-01-41-716,755,679,1027,199,0,438,261,0,0,0,0,0,1580,2664,39,40
2021-03-03-16-01-41-747,755,679,1027,199,0,438,261,0,0,0,0,0,1578,2663,38,40
2021-03-03-16-01-41-778,758,664,1025,207,0,440,269,0,0,0,0,0,1578,2664,38,40
2021-03-03-16-01-41-809,758,664,1025,207,0,440,269,0,0,0,0,0,1577,2661,33,32
2021-03-03-16-01-41-825,758,664,1025,207,0,440,269,0,0,0,0,0,1578,2663,38,36
2021-03-03-16-01-41-856,758,664,1025,207,0,440,269,0,0,0,0,0,1579,2663,32,32
2021-03-03-16-01-41-872,758,664,1025,207,0,440,269,0,0,0,0,0,1579,2663,27,28
2021-03-03-16-01-41-903,758,664,1025,207,0,440,269,0,0,0,0,0,1579,2664,24,26
2021-03-03-16-01-41-934,776,643,1022,214,0,438,273,0,0,0,0,0,1580,2665,33,32
2021-03-03-16-01-41-966,776,643,1022,214,0,438,273,0,0,0,0,0,1577,2663,35,36
2021-03-03-16-01-41-981,776,643,1022,214,0,438,273,0,0,0,0,0,1579,2665,23,26
2021-03-03-16-01-42-012,776,643,1022,214,0,438,273,0,0,0,0,0,1579,2665,33,32
2021-03-03-16-01-42-028,776,643,1022,214,0,438,273,0,0,0,0,0,1579,2665,25,24
2021-03-03-16-01-42-059,776,643,1022,214,0,438,273,0,0,0,0,0,1578,2663,33,34
2021-03-03-16-01-42-091,786,635,1026,219,0,439,273,0,0,0,0,0,1581,2663,25,24
2021-03-03-16-01-42-122,786,635,1026,219,0,439,273,0,0,0,0,0,1576,2661,27,28
2021-03-03-16-01-42-137,786,635,1026,219,0,439,273,0,0,0,0,0,1579,2665,22,24
2021-03-03-16-01-42-169,786,635,1026,219,0,439,273,0,0,0,0,0,1578,2661,22,22
2021-03-03-16-01-42-184,786,635,1026,219,0,439,273,0,0,0,0,0,1581,2665,19,20
2021-03-03-16-01-42-215,786,635,1026,219,0,439,273,0,0,0,0,0,1568,2661,19,32
2021-03-03-16-01-42-247,786,635,1026,219,0,439,273,0,0,0,0,0,1577,2662,27,28
2021-03-03-16-01-42-262,793,614,1031,221,0,439,275,0,0,0,0,0,1581,2663,30,32
2021-03-03-16-01-42-294,793,614,1031,221,0,439,275,0,0,0,0,0,1580,2663,27,28
2021-03-03-16-01-42-325,793,614,1031,221,0,439,275,0,0,0,0,0,1583,2666,19,20
2021-03-03-16-01-42-340,793,614,1031,221,0,439,275,0,0,0,0,0,1578,2662,29,28
2021-03-03-16-01-42-372,793,614,1031,221,0,439,275,0,0,0,0,0,1581,2665,25,26
2021-03-03-16-01-42-403,793,614,1031,221,0,439,275,0,0,0,0,0,1579,2664,25,26
2021-03-03-16-01-42-419,799,618,1028,219,0,437,273,0,0,0,0,0,1583,2665,19,24
2021-03-03-16-01-42-450,799,618,1028,219,0,437,273,0,0,0,0,0,1583,2665,19,20
2021-03-03-16-01-42-481,799,618,1028,219,0,437,273,0,0,0,0,0,1581,2666,23,24
2021-03-03-16-01-42-497,799,618,1028,219,0,437,273,0,0,0,0,0,1579,2663,19,18
2021-03-03-16-01-42-528,799,618,1028,219,0,437,273,0,0,0,0,0,1581,2663,19,20
2021-03-03-16-01-42-559,799,618,1028,219,0,437,273,0,0,0,0,0,1577,2662,21,24
2021-03-03-16-01-42-575,814,609,1018,222,0,437,265,0,0,0,0,0,1579,2663,23,24
2021-03-03-16-01-42-606,814,609,1018,222,0,437,265,0,0,0,0,0,1578,2663,21,24
2021-03-03-16-01-42-637,814,609,1018,222,0,437,265,0,0,0,0,0,1580,2663,18,18
2021-03-03-16-01-42-653,814,609,1018,222,0,437,265,0,0,0,0,0,1576,2657,18,0
2021-03-03-16-01-42-684,814,609,1018,222,0,437,265,0,0,0,0,0,1579,2662,15,16
2021-03-03-16-01-42-715,814,609,1018,222,0,437,265,0,0,0,0,0,1579,2662,15,16
2021-03-03-16-01-42-731,816,596,1021,224,0,438,270,0,0,0,0,0,1580,2664,13,16
2021-03-03-16-01-42-762,816,596,1021,224,0,438,270,0,0,0,0,0,1581,2663,19,18
2021-03-03-16-01-42-793,816,596,1021,224,0,438,270,0,0,0,0,0,1581,2665,24,24
2021-03-03-16-01-42-809,816,596,1021,224,0,438,270,0,0,0,0,0,1577,2661,22,22
2021-03-03-16-01-42-840,816,596,1021,224,0,438,270,0,0,0,0,0,1579,2663,19,20
2021-03-03-16-01-42-872,816,596,1021,224,0,438,270,0,0,0,0,0,1577,2661,21,22
2021-03-03-16-01-42-887,823,583,1017,231,0,438,272,0,0,0,0,0,1580,2662,25,24
2021-03-03-16-01-42-918,823,583,1017,231,0,438,272,0,0,0,0,0,1578,2663,24,24
2021-03-03-16-01-42-950,823,583,1017,231,0,438,272,0,0,0,0,0,1581,2661,24,24
2021-03-03-16-01-42-965,823,583,1017,231,0,438,272,0,0,0,0,0,1580,2663,22,24
2021-03-03-16-01-42-997,823,583,1017,231,0,438,272,0,0,0,0,0,1581,2665,23,24
2021-03-03-16-01-43-028,823,583,1017,231,0,438,272,0,0,0,0,0,1582,2665,21,22
2021-03-03-16-01-43-043,843,576,1008,232,0,437,268,0,0,0,0,0,1579,2661,19,20
2021-03-03-16-01-43-075,843,576,1008,232,0,437,268,0,0,0,0,0,1582,2664,23,22
2021-03-03-16-01-43-106,843,576,1008,232,0,437,268,0,0,0,0,0,1578,2661,19,20
2021-03-03-16-01-43-122,843,576,1008,232,0,437,268,0,0,0,0,0,1577,2660,25,24
2021-03-03-16-01-43-153,843,576,1008,232,0,437,268,0,0,0,0,0,1581,2663,18,16
2021-03-03-16-01-43-184,843,576,1008,232,0,437,268,0,0,0,0,0,1579,2663,27,28
2021-03-03-16-01-43-200,850,573,1010,232,0,437,267,0,0,0,0,0,1581,2663,29,28
2021-03-03-16-01-43-231,850,573,1010,232,0,437,267,0,0,0,0,0,1581,2663,32,32
2021-03-03-16-01-43-262,850,573,1010,232,0,437,267,0,0,0,0,0,1581,2662,23,24
2021-03-03-16-01-43-278,850,573,1010,232,0,437,267,0,0,0,0,0,1582,2663,27,26
2021-03-03-16-01-43-309,850,573,1010,232,0,437,267,0,0,0,0,0,1581,2663,21,20
2021-03-03-16-01-43-340,850,573,1010,232,0,437,267,0,0,0,0,0,1583,2663,32,32
2021-03-03-16-01-43-356,862,552,1005,239,0,437,266,0,0,0,0,0,1584,2663,27,24
2021-03-03-16-01-43-387,862,552,1005,239,0,437,266,0,0,0,0,0,1580,2662,35,34
2021-03-03-16-01-43-418,862,552,1005,239,0,437,266,0,0,0,0,0,1583,2663,29,30
2021-03-03-16-01-43-434,862,552,1005,239,0,437,266,0,0,0,0,0,1581,2663,25,26
2021-03-03-16-01-43-465,862,552,1005,239,0,437,266,0,0,0,0,0,1582,2663,37,36
2021-03-03-16-01-43-496,862,552,1005,239,0,437,266,0,0,0,0,0,1583,2666,35,36
2021-03-03-16-01-43-512,862,552,1005,239,0,437,266,0,0,0,0,0,1589,2663,29,24
2021-03-03-16-01-43-543,86,557,1005,235,0,437,265,0,0,0,0,0,1579,2661,40,40
2021-03-03-16-01-43-575,86,557,1005,235,0,437,265,0,0,0,0,0,1580,2661,40,40
2021-03-03-16-01-43-590,86,557,1005,235,0,437,265,0,0,0,0,0,1580,2662,27,28
2021-03-03-16-01-43-621,86,557,1005,235,0,437,265,0,0,0,0,0,1582,2663,40,40
2021-03-03-16-01-43-637,86,557,1005,235,0,437,265,0,0,0,0,0,1583,2663,35,40
2021-03-03-16-01-43-668,86,557,1005,235,0,437,265,0,0,0,0,0,1579,2661,37,40
2021-03-03-16-01-43-700,8,575,1008,235,0,437,262,0,0,0,0,0,1579,2661,40,40
2021-03-03-16-01-43-731,8,575,1008,235,0,437,262,0,0,0,0,0,1581,2663,41,40
2021-03-03-16-01-43-746,8,575,1008,235,0,437,262,0,0,0,0,0,1579,2661,32,32
2021-03-03-16-01-43-778,8,575,1008,235,0,437,262,0,0,0,0,0,1580,2663,32,32
2021-03-03-16-01-43-793,8,575,1008,235,0,437,262,0,0,0,0,0,1583,2665,33,34
2021-03-03-16-01-43-824,8,575,1008,235,0,437,262,0,0,0,0,0,1579,2661,30,32
2021-03-03-16-01-43-856,852,562,1006,242,0,437,265,0,0,0,0,0,1583,2663,33,32
2021-03-03-16-01-43-887,852,562,1006,242,0,437,265,0,0,0,0,0,1582,2663,26,26
2021-03-03-16-01-43-903,852,562,1006,242,0,437,265,0,0,0,0,0,1584,2665,33,28
2021-03-03-16-01-43-934,852,562,1006,242,0,437,265,0,0,0,0,0,1581,2661,35,34
2021-03-03-16-01-43-949,852,562,1006,242,0,437,265,0,0,0,0,0,1581,2664,33,34
2021-03-03-16-01-43-981,852,562,1006,242,0,437,265,0,0,0,0,0,1579,2661,39,40
2021-03-03-16-01-44-012,867,548,1005,248,0,440,261,0,0,0,0,0,1581,2662,37,38
2021-03-03-16-01-44-043,867,548,1005,248,0,440,261,0,0,0,0,0,1582,2663,35,36
2021-03-03-16-01-44-059,867,548,1005,248,0,440,261,0,0,0,0,0,1583,2663,32,32
2021-03-03-16-01-44-090,867,548,1005,248,0,440,261,0,0,0,0,0,1580,2662,11,10
2021-03-03-16-01-44-106,867,548,1005,248,0,440,261,0,0,0,0,0,1581,2663,11,12
2021-03-03-16-01-44-137,867,548,1005,248,0,440,261,0,0,0,0,0,1581,2662,11,10
2021-03-03-16-01-44-168,871,551,997,243,0,439,245,0,0,0,0,0,1581,2663,11,10
2021-03-03-16-01-44-199,871,551,997,243,0,439,245,0,0,0,0,0,1581,2663,11,10
2021-03-03-16-01-44-215,871,551,997,243,0,439,245,0,0,0,0,0,1583,2663,13,12
2021-03-03-16-01-44-246,871,551,997,243,0,439,245,0,0,0,0,0,1581,2665,11,12
2021-03-03-16-01-44-262,871,551,997,243,0,439,245,0,0,0,0,0,1582,2663,13,12
2021-03-03-16-01-44-293,871,551,997,243,0,439,245,0,0,0,0,0,1581,2662,11,10
2021-03-03-16-01-44-324,869,518,995,257,0,436,237,0,0,0,0,0,1582,2663,11,12
2021-03-03-16-01-44-356,869,518,995,257,0,436,237,0,0,0,0,0,1581,2663,10,10
2021-03-03-16-01-44-371,869,518,995,257,0,436,237,0,0,0,0,0,1582,2663,14,12
2021-03-03-16-01-44-402,869,518,995,257,0,436,237,0,0,0,0,0,1581,2662,10,12
2021-03-03-16-01-44-418,869,518,995,257,0,436,237,0,0,0,0,0,1581,2663,11,10
2021-03-03-16-01-44-449,869,518,995,257,0,436,237,0,0,0,0,0,1581,2661,11,10
2021-03-03-16-01-44-481,910,512,992,245,0,438,231,0,0,0,0,0,1580,2662,11,10
2021-03-03-16-01-44-512,910,512,992,245,0,438,231,0,0,0,0,0,1581,2661,11,10
2021-03-03-16-01-44-527,910,512,992,245,0,438,231,0,0,0,0,0,1581,2663,11,10
2021-03-03-16-01-44-543,910,512,992,245,0,438,231,0,0,0,0,0,1581,2663,11,12
2021-03-03-16-01-44-574,910,512,992,245,0,438,231,0,0,0,0,0,1583,2663,13,12
2021-03-03-16-01-44-606,910,512,992,245,0,438,231,0,0,0,0,0,1582,2662,11,10
2021-03-03-16-01-44-621,910,512,992,245,0,438,231,0,0,0,0,0,1582,2663,11,10
2021-03-03-16-01-44-652,868,543,1008,243,0,435,222,0,0,0,0,0,1582,2662,11,10
2021-03-03-16-01-44-684,868,543,1008,243,0,435,222,0,0,0,0,0,1582,2662,11,10
2021-03-03-16-01-44-699,868,543,1008,243,0,435,222,0,0,0,0,0,1581,2662,11,10
2021-03-03-16-01-44-731,868,543,1008,243,0,435,222,0,0,0,0,0,1580,2663,10,12
2021-03-03-16-01-44-762,868,543,1008,243,0,435,222,0,0,0,0,0,1583,2665,13,16
2021-03-03-16-01-44-777,868,543,1008,243,0,435,222,0,0,0,0,0,1582,2663,14,12
2021-03-03-16-01-44-809,879,502,1013,256,0,432,238,0,0,0,0,0,1582,2662,11,10
2021-03-03-16-01-44-840,879,502,1013,256,0,432,238,0,0,0,0,0,1581,2663,11,12
2021-03-03-16-01-44-856,879,502,1013,256,0,432,238,0,0,0,0,0,1582,2663,10,10
2021-03-03-16-01-44-887,879,502,1013,256,0,432,238,0,0,0,0,0,1581,2663,11,10
2021-03-03-16-01-44-918,879,502,1013,256,0,432,238,0,0,0,0,0,1580,2663,11,10
2021-03-03-16-01-44-934,879,502,1013,256,0,432,238,0,0,0,0,0,1581,2663,11,10
2021-03-03-16-01-44-965,907,558,976,237,0,433,226,0,0,0,0,0,1582,2663,14,12
2021-03-03-16-01-44-996,907,558,976,237,0,433,226,0,0,0,0,0,1582,2663,13,12
2021-03-03-16-01-45-012,907,558,976,237,0,433,226,0,0,0,0,0,1580,2663,11,12
2021-03-03-16-01-45-043,907,558,976,237,0,433,226,0,0,0,0,0,1581,2663,11,10
2021-03-03-16-01-45-074,907,558,976,237,0,433,226,0,0,0,0,0,1580,2663,11,12
2021-03-03-16-01-45-090,907,558,976,237,0,433,226,0,0,0,0,0,1582,2663,11,12
2021-03-03-16-01-45-121,890,558,980,240,0,432,238,0,0,0,0,0,1581,2663,11,10
2021-03-03-16-01-45-152,890,558,980,240,0,432,238,0,0,0,0,0,1582,2662,11,10
2021-03-03-16-01-45-168,890,558,980,240,0,432,238,0,0,0,0,0,1581,2663,11,10
2021-03-03-16-01-45-199,890,558,980,240,0,432,238,0,0,0,0,0,1582,2665,13,14
2021-03-03-16-01-45-215,890,558,980,240,0,432,238,0,0,0,0,0,1582,2662,13,10
2021-03-03-16-01-45-246,890,558,980,240,0,432,238,0,0,0,0,0,1581,2662,11,10
2021-03-03-16-01-45-277,884,551,987,243,0,433,240,0,0,0,0,0,1580,2663,11,12
2021-03-03-16-01-45-309,884,551,987,243,0,433,240,0,0,0,0,0,1581,2663,11,10
2021-03-03-16-01-45-338,884,551,987,243,0,433,240,0,0,0,0,0,1581,2663,11,10
